Date,Close,Open,High,Low,Volume,vo,s
1995-03-10,3.3199999332428,3.2400000095367,3.3199999332428,3.2200000286102,1385479,0,ok
1995-03-13,3.2799999713898,3.3199999332428,3.4100000858307,3.2599999904633,1401161,0,ok
1995-03-14,3.2999999523163,3.2799999713898,3.3699998855591,3.25,1105710,0,ok
1995-03-15,3.2300000190735,3.2999999523163,3.2999999523163,3.210000038147,1158606,0,ok
1995-03-16,3.210000038147,3.210000038147,3.2400000095367,3.1800000667572,997097,0,ok
1995-03-17,3.3800001144409,3.210000038147,3.3800001144409,3.210000038147,1184988,0,ok
1995-03-20,3.4900000095367,3.3800001144409,3.4900000095367,3.3800001144409,1493663,0,ok
1995-03-21,3.5299999713898,3.4900000095367,3.5599999427795,3.4800000190735,1460254,0,ok
1995-03-22,3.5999999046326,3.5299999713898,3.6099998950958,3.5299999713898,1714350,0,ok
1995-03-23,3.5899999141693,3.5999999046326,3.670000076294,3.5599999427795,1945415,0,ok
1995-03-24,3.670000076294,3.5899999141693,3.6800000667572,3.5899999141693,1257747,0,ok
1995-03-27,3.7400000095367,3.670000076294,3.7699999809265,3.670000076294,1386650,0,ok
1995-03-28,3.670000076294,3.7000000476837,3.7300000190735,3.6400001049042,1076532,0,ok
1995-03-29,3.7799999713898,3.670000076294,3.7799999713898,3.6500000953674,1159796,0,ok
1995-03-30,3.9500000476837,3.7799999713898,3.9500000476837,3.7799999713898,1866833,0,ok
1995-03-31,3.9800000190735,3.9500000476837,4.0100002288818,3.920000076294,1486818,0,ok
1995-04-03,4.1500000953674,3.9800000190735,4.1500000953674,3.9800000190735,1636972,0,ok
1995-04-04,4.3099999427795,4.1500000953674,4.3499999046326,4.1500000953674,1834598,0,ok
1995-04-05,4.3499999046326,4.3099999427795,4.4299998283386,4.3099999427795,1777234,0,ok
1995-04-06,4.4299998283386,4.3499999046326,4.4299998283386,4.25,1597006,0,ok
1995-04-07,4.460000038147,4.4299998283386,4.5599999427795,4.4299998283386,1922083,0,ok
1995-04-10,4.5100002288818,4.460000038147,4.5799999237061,4.460000038147,1682775,0,ok
1995-04-11,4.4299998283386,4.5100002288818,4.5700001716614,4.4000000953674,1535235,0,ok
1995-04-12,4.5199999809265,4.4299998283386,4.5199999809265,4.3600001335144,1481380,0,ok
1995-04-13,4.6599998474121005,4.5199999809265,4.6900000572205,4.5199999809265,2065818,0,ok
1995-04-14,4.8200001716614,4.6599998474121005,4.8200001716614,4.6599998474121005,1936636,0,ok
1995-04-17,4.960000038147,4.8200001716614,5.0100002288818,4.8200001716614,1975235,0,ok
1995-04-18,4.9499998092651,4.960000038147,5.0199999809265,4.8800001144409,1426589,0,ok
1995-04-19,5.0900001525879,4.9499998092651,5.1300001144409,4.9499998092651,2045779,0,ok
1995-04-20,5.2699999809265,5.0900001525879,5.2800002098083,5.0900001525879,2323504,0,ok
1995-04-21,5.4699997901917,5.2699999809265,5.4899997711182,5.2699999809265,2390108,0,ok
1995-04-24,4.9699997901917,5.2699999809265,5.5500001907349,4.9000000953674,2115727,0,ok
1995-04-25,5.0700001716614,4.9699997901917,5.1100001335144,4.7600002288818,1734603,0,ok
1995-04-26,5.1199998855591,5.0700001716614,5.2800002098083,5.0700001716614,1879130,0,ok
1995-04-27,4.7699999809265,5.1199998855591,5.1999998092651,4.7300000190735,1518376,0,ok
1995-04-28,4.6599998474121005,4.7699999809265,4.7699999809265,4.4499998092651,0,0,ok
1995-05-01,4.710000038147,4.6599998474121005,4.7800002098083,4.5599999427795,1299422,0,ok
1995-05-02,4.6100001335144,4.710000038147,4.789999961853,4.5799999237061,1143302,0,ok
1995-05-03,4.8600001335144,4.6100001335144,4.8899998664856,4.6100001335144,1285245,0,ok
1995-05-04,5.1500000953674,4.8600001335144,5.1999998092651,4.8600001335144,1977612,0,ok
1995-05-05,5.1199998855591,5.1500000953674,5.1999998092651,5.0900001525879,1418780,0,ok
1995-05-15,5.0300002098083,5.1199998855591,5.1999998092651,5.0100002288818,0,0,ok
1995-05-16,4.8899998664856,5.0300002098083,5.0300002098083,4.8600001335144,807156,0,ok
1995-05-17,4.9800000190735,4.8899998664856,5.0199999809265,4.8899998664856,1139624,0,ok
1995-05-18,4.7199997901917,4.9800000190735,4.9800000190735,4.6799998283386,1049102,0,ok
1995-05-22,4.3299999237061,4.7199997901917,4.7199997901917,4.2800002098083,964922,0,ok
1995-05-23,4.5599999427795,4.3299999237061,4.5599999427795,4.3099999427795,1274686,0,ok
1995-05-24,4.7300000190735,4.5599999427795,4.789999961853,4.5599999427795,1630922,0,ok
1995-05-25,4.5799999237061,4.7300000190735,4.8099999427795,4.5500001907349,1295204,0,ok
1995-05-26,4.6500000953674,4.5799999237061,4.6500000953674,4.539999961853,1076028,0,ok
1995-05-29,4.7300000190735,4.6500000953674,4.7699999809265,4.6500000953674,1270658,0,ok
1995-05-30,4.710000038147,4.7300000190735,4.8099999427795,4.6900000572205,1124665,0,ok
1995-05-31,4.7399997711182,4.710000038147,4.8099999427795,4.6900000572205,1159728,0,ok
1995-06-01,4.8499999046326,4.7399997711182,4.8499999046326,4.7399997711182,1334290,0,ok
1995-06-02,4.8699998855591,4.8499999046326,4.9299998283386,4.8200001716614,1212118,0,ok
1995-06-05,5.0700001716614,4.8699998855591,5.0700001716614,4.8699998855591,1564860,0,ok
1995-06-06,5.210000038147,5.0700001716614,5.210000038147,5.0700001716614,1407381,0,ok
1995-06-07,5.289999961853,5.210000038147,5.3200001716614,5.210000038147,1514890,0,ok
1995-06-08,5.2699999809265,5.289999961853,5.3499999046326,5.2399997711182,1530839,0,ok
1995-06-09,5.3800001144409,5.2699999809265,5.3800001144409,5.2600002288818,1454969,0,ok
1995-06-12,5.4000000953674,5.3800001144409,5.4699997901917,5.3699998855591,1624683,0,ok
1995-06-13,5.3099999427795,5.4000000953674,5.4200000762939,5.2699999809265,1469920,0,ok
1995-06-14,5.2300000190735,5.3099999427795,5.3200001716614,5.1900000572205,1195892,0,ok
1995-06-15,5.0500001907349,5.2300000190735,5.2600002288818,4.9800000190735,1322134,0,ok
1995-06-16,5.25,5.0500001907349,5.25,5.0500001907349,1192638,0,ok
1995-06-19,5.1799998283386,5.25,5.3099999427795,5.1599998474121,913876,0,ok
1995-06-20,5.1399998664856,5.1799998283386,5.2300000190735,5.0700001716614,809246,0,ok
1995-06-21,5.1900000572205,5.1399998664856,5.210000038147,5.1300001144409,789508,0,ok
1995-06-22,5.210000038147,5.1900000572205,5.2300000190735,5.1500000953674,1145288,0,ok
1995-06-23,5.3000001907349,5.210000038147,5.3400001525879,5.210000038147,1343426,0,ok
1995-06-26,5.2199997901917,5.3000001907349,5.3600001335144,5.1900000572205,1148909,0,ok
1995-06-27,5.1599998474121,5.2199997901917,5.289999961853,5.1100001335144,1440236,0,ok
1995-06-28,5.039999961853,5.1599998474121,5.25,4.9899997711182,1070341,0,ok
1995-06-29,4.8099999427795,5.039999961853,5.0999999046326,4.6700000762939,1137439,0,ok
1995-06-30,4.8200001716614,4.8099999427795,4.8400001525879,4.6100001335144,1348630,0,ok
1995-07-03,4.6500000953674,4.8200001716614,4.8699998855591,4.6300001144409,803627,0,ok
1995-07-04,4.6500000953674,4.6500000953674,4.6799998283386,4.5799999237061,884784,0,ok
1995-07-05,4.8499999046326,4.6500000953674,4.8499999046326,4.6500000953674,1243340,0,ok
1995-07-06,4.9400000572205,4.8499999046326,5.0100002288818,4.8499999046326,0,0,ok
1995-07-07,4.6399998664856,4.9400000572205,4.960000038147,4.5599999427795,1487034,0,ok
1995-07-11,4.6300001144409,4.6399998664856,4.6599998474121005,4.4899997711182,820956,0,ok
1995-07-12,4.6100001335144,4.6300001144409,4.7199997901917,4.5700001716614,912849,0,ok
1995-07-13,4.7699999809265,4.6100001335144,4.7699999809265,4.6100001335144,1246753,0,ok
1995-07-14,4.789999961853,4.7699999809265,4.8499999046326,4.710000038147,1700536,0,ok
1995-07-17,4.8299999237061,4.789999961853,4.9099998474121005,4.789999961853,1105741,0,ok
1995-07-18,4.7600002288818,4.8299999237061,4.8499999046326,4.7199997901917,965838,0,ok
1995-07-19,4.6500000953674,4.7600002288818,4.8000001907349,4.6199998855591,865198,0,ok
1995-07-20,4.6700000762939,4.6500000953674,4.6900000572205,4.6100001335144,692240,0,ok
1995-07-21,4.75,4.6700000762939,4.75,4.6100001335144,560634,0,ok
1995-07-24,4.9800000190735,4.75,5.0300002098083,4.75,1827171,0,ok
1995-07-25,5.0500001907349,4.9800000190735,5.1300001144409,4.9800000190735,1968296,0,ok
1995-07-26,5.1199998855591,5.0500001907349,5.1199998855591,5.0199999809265,1438218,0,ok
1995-07-27,5.2800002098083,5.1199998855591,5.2800002098083,5.1199998855591,2071376,0,ok
1995-07-28,5.2800002098083,5.2800002098083,5.3800001144409,5.2300000190735,1967855,0,ok
1995-07-31,5.1900000572205,5.2800002098083,5.3000001907349,5.1500000953674,1107009,0,ok
1995-08-01,5.0999999046326,5.1900000572205,5.210000038147,5.0599999427795,1102683,0,ok
1995-08-02,5.1199998855591,5.0999999046326,5.1599998474121,5.0700001716614,1128009,0,ok
1995-08-03,4.9899997711182,5.1199998855591,5.1799998283386,4.9499998092651,1336419,0,ok
1995-08-04,4.9099998474121005,4.9899997711182,5.0,4.8499999046326,1165303,0,ok
1995-08-07,4.7699999809265,4.9099998474121005,4.9099998474121005,4.7399997711182,637896,0,ok
1995-08-08,4.8899998664856,4.7699999809265,4.8899998664856,4.710000038147,802293,0,ok
1995-08-09,4.6100001335144,4.8099999427795,4.9000000953674,4.5599999427795,1136188,0,ok
1995-08-10,4.6500000953674,4.6100001335144,4.6799998283386,4.5599999427795,860954,0,ok
1995-08-11,4.5900001525879,4.6500000953674,4.6599998474121005,4.5500001907349,697642,0,ok
1995-08-14,4.5100002288818,4.5900001525879,4.5900001525879,4.3699998855591,722721,0,ok
1995-08-15,4.7199997901917,4.5100002288818,4.7199997901917,4.5100002288818,1542084,0,ok
1995-08-16,4.75,4.7199997901917,4.7699999809265,4.6799998283386,1270989,0,ok
1995-08-17,4.6199998855591,4.75,4.8099999427795,4.5900001525879,1356567,0,ok
1995-08-18,4.5799999237061,4.6199998855591,4.6199998855591,4.5199999809265,851813,0,ok
1995-08-21,4.460000038147,4.5799999237061,4.5799999237061,4.3800001144409,728473,0,ok
1995-08-22,4.5199999809265,4.460000038147,4.5500001907349,4.460000038147,811899,0,ok
1995-08-23,4.539999961853,4.5199999809265,4.539999961853,4.4499998092651,899360,0,ok
1995-08-24,4.5999999046326,4.539999961853,4.6100001335144,4.539999961853,1035809,0,ok
1995-08-25,4.5500001907349,4.5999999046326,4.6300001144409,4.5100002288818,892559,0,ok
1995-08-28,4.5700001716614,4.5500001907349,4.5700001716614,4.5199999809265,674749,0,ok
1995-08-29,4.5599999427795,4.5700001716614,4.6199998855591,4.5199999809265,705143,0,ok
1995-08-31,4.5100002288818,4.5599999427795,4.5900001525879,4.4899997711182,606850,0,ok
1995-09-01,4.5700001716614,4.5100002288818,4.5799999237061,4.5100002288818,815416,0,ok
1995-09-04,4.710000038147,4.5700001716614,4.710000038147,4.5700001716614,918713,0,ok
1995-09-05,4.6999998092651,4.710000038147,4.7199997901917,4.6700000762939,1446599,0,ok
1995-09-06,4.6500000953674,4.6999998092651,4.710000038147,4.6100001335144,1119394,0,ok
1995-09-07,4.5900001525879,4.6500000953674,4.6500000953674,4.5500001907349,896045,0,ok
1995-09-08,4.6199998855591,4.5900001525879,4.6300001144409,4.5799999237061,859231,0,ok
1995-09-11,4.5300002098083,4.6199998855591,4.6300001144409,4.5,85954,0,ok
1995-09-12,4.5300002098083,4.5300002098083,4.5599999427795,4.5,1038796,0,ok
1995-09-13,4.4200000762939,4.5300002098083,4.539999961853,4.3899998664856,886513,0,ok
1995-09-14,4.4699997901917,4.4200000762939,4.4800000190735,4.4099998474121,793767,0,ok
1995-09-15,4.4800000190735,4.4699997901917,4.5,4.4299998283386,8633221,0,ok
1995-09-18,4.3200001716614,4.4800000190735,4.4899997711182,4.3000001907349,700267,0,ok
1995-09-19,4.3400001525879,4.3200001716614,4.3600001335144,4.2800002098083,684403,0,ok
1995-09-20,4.0999999046326,4.3400001525879,4.3499999046326,3.9800000190735,1381926,0,ok
1995-09-21,4.0599999427795,4.0999999046326,4.0999999046326,3.7699999809265,1555347,0,ok
1995-09-22,4.1599998474121,4.0599999427795,4.1700000762939,3.9900000095367,1336506,0,ok
1995-09-25,4.2300000190735,4.1599998474121,4.3000001907349,4.0700001716614,1598831,0,ok
1995-09-26,4.1799998283386,4.2300000190735,4.3099999427795,4.1199998855591,1217718,0,ok
1995-09-27,4.1100001335144,4.1799998283386,4.2600002288818,4.0799999237061,1556784,0,ok
1995-09-28,4.1100001335144,4.1100001335144,4.1100001335144,4.0199999809265,1179819,0,ok
1995-09-29,4.1700000762939,4.1100001335144,4.1900000572205,4.0900001525879,2231456,0,ok
1995-10-02,4.3000001907349,4.1700000762939,4.3000001907349,4.1500000953674,1754195,0,ok
1995-10-03,4.3200001716614,4.3000001907349,4.3200001716614,4.1700000762939,1948408,0,ok
1995-10-04,4.4400000572205,4.3200001716614,4.460000038147,4.3200001716614,1872114,0,ok
1995-10-05,4.539999961853,4.4400000572205,4.5700001716614,4.4400000572205,2372356,0,ok
1995-10-06,4.5799999237061,4.539999961853,4.6700000762939,4.539999961853,2950865,0,ok
1995-10-09,4.539999961853,4.5799999237061,4.6100001335144,4.4800000190735,1800197,0,ok
1995-10-10,4.4400000572205,4.539999961853,4.5700001716614,4.4200000762939,1413955,0,ok
1995-10-11,4.539999961853,4.4400000572205,4.5599999427795,4.4200000762939,1790883,0,ok
1995-10-12,4.3099999427795,4.539999961853,4.5999999046326,4.2800002098083,2287145,0,ok
1995-10-13,4.3600001335144,4.3099999427795,4.3600001335144,4.2199997901917,1288133,0,ok
1995-10-16,4.7300000190735,4.3600001335144,4.7300000190735,4.1799998283386,2565584,0,ok
1995-10-17,4.7600002288818,4.7300000190735,4.8499999046326,4.710000038147,2820242,0,ok
1995-10-18,4.9099998474121005,4.7600002288818,4.9499998092651,4.7600002288818,2525857,0,ok
1995-10-19,4.9000000953674,4.9099998474121005,4.960000038147,4.8600001335144,2026877,0,ok
1995-10-20,4.9000000953674,4.9000000953674,4.9800000190735,4.8699998855591,1298639,0,ok
1995-10-23,4.8600001335144,4.9000000953674,4.9699997901917,4.8000001907349,2051832,0,ok
1995-10-24,4.8200001716614,4.8600001335144,4.8899998664856,4.7800002098083,1847150,0,ok
1995-10-25,4.7600002288818,4.8200001716614,4.8400001525879,4.7199997901917,1201669,0,ok
1995-10-26,4.7600002288818,4.7600002288818,4.8400001525879,4.7399997711182,1644220,0,ok
1995-10-27,4.710000038147,4.7600002288818,4.8400001525879,4.6799998283386,2477493,0,ok
1995-10-30,4.6500000953674,4.710000038147,4.75,4.6100001335144,1091072,0,ok
1995-10-31,4.6300001144409,4.6500000953674,4.7199997901917,4.5999999046326,1294516,0,ok
1995-11-01,4.4800000190735,4.6300001144409,4.6300001144409,4.460000038147,888347,0,ok
1995-11-02,4.5799999237061,4.4800000190735,4.5799999237061,4.4800000190735,887660,0,ok
1995-11-03,4.4899997711182,4.5799999237061,4.5999999046326,4.4400000572205,1618511,0,ok
1995-11-06,4.3600001335144,4.4899997711182,4.5,4.3499999046326,720534,0,ok
1995-11-07,4.4000000953674,4.3600001335144,4.4200000762939,4.3600001335144,1195082,0,ok
1995-11-08,4.3000001907349,4.4000000953674,4.4099998474121,4.2699999809265,959962,0,ok
1995-11-09,4.289999961853,4.3000001907349,4.3000001907349,4.25,629894,0,ok
1995-11-10,4.2399997711182,4.289999961853,4.3099999427795,4.1999998092651,572429,0,ok
1995-11-13,4.1399998664856,4.2399997711182,4.2399997711182,4.1300001144409,477787,0,ok
1995-11-14,4.2600002288818,4.1399998664856,4.2600002288818,4.1199998855591,526174,0,ok
1995-11-15,4.2699999809265,4.2600002288818,4.289999961853,4.1999998092651,760033,0,ok
1995-11-16,4.2699999809265,4.2699999809265,4.3200001716614,4.2399997711182,911693,0,ok
1995-11-17,4.2800002098083,4.2699999809265,4.3000001907349,4.2399997711182,1188892,0,ok
1995-11-20,4.25,4.2800002098083,4.3000001907349,4.2199997901917,873189,0,ok
1995-11-21,4.3699998855591,4.25,4.3699998855591,4.25,1167461,0,ok
1995-11-22,4.3200001716614,4.3699998855591,4.4099998474121,4.3000001907349,1301526,0,ok
1995-11-23,4.2800002098083,4.3200001716614,4.3600001335144,4.2600002288818,1059767,0,ok
1995-11-24,4.2199997901917,4.2800002098083,4.3400001525879,4.1900000572205,1420521,0,ok
1995-11-27,3.9900000095367,4.2199997901917,4.2199997901917,3.960000038147,1029657,0,ok
1995-11-28,3.8499999046326,3.9900000095367,4.0199999809265,3.7999999523163,877318,0,ok
1995-11-29,3.7799999713898,3.8499999046326,3.8499999046326,3.6500000953674,1014677,0,ok
1995-11-30,3.9100000858307,3.7799999713898,3.9100000858307,3.6900000572205,1420787,0,ok
1995-12-01,3.9300000667572,3.9100000858307,3.960000038147,3.829999923706,1374807,0,ok
1995-12-04,4.039999961853,3.9300000667572,4.0900001525879,3.9300000667572,1311716,0,ok
1995-12-05,4.1900000572205,4.039999961853,4.1900000572205,4.039999961853,2034839,0,ok
1995-12-06,4.0900001525879,4.1900000572205,4.1999998092651,4.0599999427795,1539837,0,ok
1995-12-07,4.1399998664856,4.0900001525879,4.1599998474121,4.0599999427795,1804644,0,ok
1995-12-08,4.1799998283386,4.1399998664856,4.210000038147,4.1399998664856,1596893,0,ok
1995-12-11,4.0,4.1799998283386,4.1999998092651,3.9800000190735,1430260,0,ok
1995-12-12,3.9800000190735,4.0,4.0100002288818,3.9300000667572,1016195,0,ok
1995-12-13,3.8699998855591,3.9800000190735,3.9900000095367,3.8399999141693,909089,0,ok
1995-12-14,3.960000038147,3.8699998855591,3.960000038147,3.8499999046326,1186346,0,ok
1995-12-15,3.9700000286102,3.960000038147,4.0,3.9400000572205,1117685,0,ok
1995-12-18,4.0500001907349,3.9700000286102,4.0500001907349,3.9500000476837,1020375,0,ok
1995-12-19,3.960000038147,4.0500001907349,4.0799999237061,3.9500000476837,974387,0,ok
1995-12-20,4.1100001335144,3.960000038147,4.0999999046326,3.960000038147,961902,0,ok
1995-12-21,4.1300001144409,4.1100001335144,4.1500000953674,4.0799999237061,1234116,0,ok
1995-12-22,4.2199997901917,4.1300001144409,4.25,4.1300001144409,1319509,0,ok
1995-12-25,3.9500000476837,4.2199997901917,4.2199997901917,3.7799999713898,827288,0,ok
1995-12-26,4.1599998474121,3.9500000476837,4.1599998474121,3.9500000476837,1311051,0,ok
1995-12-27,4.0700001716614,4.1599998474121,4.2600002288818,4.0500001907349,1453631,0,ok
1995-12-28,3.9500000476837,4.0700001716614,4.0900001525879,3.9100000858307,878230,0,ok
1995-12-29,4.0,3.9500000476837,4.0599999427795,3.920000076294,816465,0,ok
1996-01-02,3.8800001144409,4.0,4.0199999809265,3.8699998855591,542106,0,ok
1996-01-03,3.9000000953674,3.8800001144409,3.9000000953674,3.789999961853,546376,0,ok
1996-01-04,3.9800000190735,3.9000000953674,3.9900000095367,3.9000000953674,823125,0,ok
1996-01-05,4.039999961853,3.9800000190735,4.0599999427795,3.9800000190735,1132944,0,ok
1996-01-08,3.9800000190735,4.039999961853,4.039999961853,3.960000038147,532710,0,ok
1996-01-09,4.0,3.9800000190735,4.0199999809265,3.9300000667572,907390,0,ok
1996-01-10,4.25,4.0,4.25,3.9900000095367,1752343,0,ok
1996-01-11,4.4499998092651,4.25,4.460000038147,4.25,2221726,0,ok
1996-01-12,4.6300001144409,4.4499998092651,4.6500000953674,4.4499998092651,4380449,0,ok
1996-01-15,4.5199999809265,4.6300001144409,4.6300001144409,4.4000000953674,1873520,0,ok
1996-01-16,4.6999998092651,4.5199999809265,4.7399997711182,4.5199999809265,1677682,0,ok
1996-01-17,4.6500000953674,4.6999998092651,4.7699999809265,4.6199998855591,1529691,0,ok
1996-01-18,4.6999998092651,4.6500000953674,4.710000038147,4.6199998855591,1412789,0,ok
1996-01-19,4.8899998664856,4.6999998092651,4.9200000762939,4.6999998092651,2389567,0,ok
1996-01-22,4.9699997901917,4.8899998664856,5.0799999237061,4.8899998664856,2087027,0,ok
1996-01-23,4.9200000762939,4.9699997901917,5.0100002288818,4.8299999237061,146331,0,ok
1996-01-24,4.7800002098083,4.9200000762939,4.9299998283386,4.7399997711182,1303866,0,ok
1996-01-25,4.7600002288818,4.7800002098083,4.7800002098083,4.6900000572205,979026,0,ok
1996-01-26,4.6700000762939,4.7600002288818,4.8099999427795,4.6500000953674,1074403,0,ok
1996-01-29,4.5799999237061,4.6700000762939,4.6700000762939,4.5300002098083,952588,0,ok
1996-01-30,4.6300001144409,4.5799999237061,4.6599998474121005,4.5599999427795,953698,0,ok
1996-01-31,4.9499998092651,4.6300001144409,4.9499998092651,4.6300001144409,0,0,ok
1996-02-01,5.1399998664856,4.9499998092651,5.1500000953674,4.9499998092651,2211920,0,ok
1996-02-02,5.0900001525879,5.1399998664856,5.1700000762939,4.9200000762939,2041218,0,ok
1996-02-05,5.2300000190735,5.0900001525879,5.289999961853,5.0900001525879,2016076,0,ok
1996-02-06,5.1700000762939,5.2300000190735,5.2800002098083,5.1199998855591,1632322,0,ok
1996-02-07,5.1999998092651,5.1700000762939,5.25,5.1300001144409,1671463,0,ok
1996-02-08,5.0900001525879,5.1999998092651,5.25,5.0,1280794,0,ok
1996-02-09,5.0900001525879,5.0900001525879,5.1100001335144,5.0300002098083,1023307,0,ok
1996-02-12,5.1100001335144,5.0900001525879,5.1300001144409,5.0500001907349,820439,0,ok
1996-02-13,5.1599998474121,5.1100001335144,5.1900000572205,5.1100001335144,1040463,0,ok
1996-02-14,5.1500000953674,5.1599998474121,5.1900000572205,5.0799999237061,916069,0,ok
1996-02-15,5.4000000953674,5.1500000953674,5.4000000953674,5.1500000953674,1872314,0,ok
1996-02-16,5.3899998664856,5.4000000953674,5.4400000572205,5.3400001525879,1478865,0,ok
1996-02-26,5.9200000762939,5.3899998664856,5.9200000762939,5.3899998664856,2290042,0,ok
1996-02-27,6.1700000762939,5.9200000762939,6.3600001335144,5.9200000762939,2978418,0,ok
1996-02-28,6.1300001144409,6.1700000762939,6.2399997711182,6.0799999237061,1905839,0,ok
1996-02-29,6.0500001907349,6.1300001144409,6.289999961853,6.0300002098083,2190949,0,ok
1996-03-01,6.210000038147,6.0500001907349,6.2300000190735,6.0100002288818,1944590,0,ok
1996-03-04,6.6300001144409,6.210000038147,6.6300001144409,6.210000038147,3037407,0,ok
1996-03-05,6.4800000190735,6.6300001144409,6.6900000572205,6.4400000572205,2717873,0,ok
1996-03-06,6.6300001144409,6.4800000190735,6.6399998664856,6.4800000190735,2051460,0,ok
1996-03-07,6.5500001907349,6.6300001144409,6.7300000190735,6.4899997711182,2162468,0,ok
1996-03-08,6.3800001144409,6.5500001907349,6.5999999046326,6.3099999427795,1394842,0,ok
1996-03-11,6.2699999809265,6.3800001144409,6.3800001144409,6.1900000572205,1205173,0,ok
1996-03-12,6.1399998664856,6.2699999809265,6.3800001144409,6.0599999427795,1300094,0,ok
1996-03-13,6.2199997901917,6.1399998664856,6.2199997901917,6.0700001716614,1268711,0,ok
1996-03-14,6.3899998664856,6.2199997901917,6.3899998664856,6.2199997901917,2097758,0,ok
1996-03-15,6.4200000762939,6.3899998664856,6.5,6.2199997901917,0,0,ok
